ID User;Install Date;Country;ID Session;Session Date;Revenue ($);Game Time (ms);Completed Levels
ee83345a050d;08/09/2019;DE;0d04c5cb266e;11/09/2019;0,00;2694348;7
ee83345a050d;08/09/2019;DE;cdc833a75b89;12/09/2019;0,00;463443;2
ee83345a050d;08/09/2019;DE;a9743f3ec07d;13/09/2019;0,00;1101312;5
88e5bc74d64e;05/09/2019;FR;70f8eb817a0a;05/09/2019;0,00;1979412;8
88e5bc74d64e;05/09/2019;FR;0ea14bcc1303;05/09/2019;0,00;685946;6
88e5bc74d64e;05/09/2019;FR;ef8e46d4e6ec;07/09/2019;0,00;1576266;1
88e5bc74d64e;05/09/2019;FR;e47a364f6742;07/09/2019;0,00;945678;0
88e5bc74d64e;05/09/2019;FR;52a028845f95;09/09/2019;0,00;794153;2
fc0c51e78bd1;06/09/2019;FR;988630dad0ac;06/09/2019;0,00;1658758;9
5eef8b0fcd9e;06/09/2019;DE;34b892bc0500;06/09/2019;0,00;650069;6
5eef8b0fcd9e;06/09/2019;DE;49957d5f8168;06/09/2019;0,00;403244;4
5eef8b0fcd9e;06/09/2019;DE;2f9a2932c2ee;07/09/2019;0,00;905226;8
5eef8b0fcd9e;06/09/2019;DE;cdaa90c80a29;07/09/2019;0,00;890990;4
5eef8b0fcd9e;06/09/2019;DE;189fd132d14b;07/09/2019;0,00;725738;2
5eef8b0fcd9e;06/09/2019;DE;73234896012a;07/09/2019;0,00;661433;3
5eef8b0fcd9e;06/09/2019;DE;86ee3b8a289b;08/09/2019;0,00;363802;0
40e7e8b83022;05/09/2019;GB;bd4fbdba5ddf;05/09/2019;0,00;1156421;11
40e7e8b83022;05/09/2019;GB;3fdaf214a088;05/09/2019;0,00;680302;6
40e7e8b83022;05/09/2019;GB;2993b3a490b6;11/09/2019;0,00;196003;1
4249e8e111f8;08/09/2019;FR;b1f7b4711871;08/09/2019;0,00;780590;2
4249e8e111f8;08/09/2019;FR;5bc54a84634e;08/09/2019;0,00;788811;2
4249e8e111f8;08/09/2019;FR;1ccfea25c6b9;08/09/2019;0,00;2949452;19
4249e8e111f8;08/09/2019;FR;ad616a9e11a6;09/09/2019;0,00;35346;0
4249e8e111f8;08/09/2019;FR;82b158f27a03;14/09/2019;0,00;61340;0
61287325cb87;06/09/2019;DE;f2de99d8e31b;06/09/2019;0,00;1479617;7
61287325cb87;06/09/2019;DE;7e988ca308b7;08/09/2019;0,00;141955;1
61287325cb87;06/09/2019;DE;b76a510165a4;12/09/2019;0,00;447984;2
eb44599f906c;07/09/2019;GB;17e8cf284c70;07/09/2019;0,00;252396;3
894b2ee4f645;05/09/2019;FR;a189a6ac4e70;05/09/2019;0,00;2225126;16
894b2ee4f645;05/09/2019;FR;c250ea726328;08/09/2019;0,00;454269;2
894b2ee4f645;05/09/2019;FR;70c6c59f04a3;08/09/2019;0,00;721960;5
894b2ee4f645;05/09/2019;FR;ee63104056e8;10/09/2019;0,00;690961;1
279b147975ed;07/09/2019;DE;2505abff3593;07/09/2019;0,00;511934;4
22f037273055;06/09/2019;DE;54ab224b3208;06/09/2019;0,00;122777;1
7ad2b75437ae;08/09/2019;GB;4fec80654017;08/09/2019;0,00;1299040;10
7ad2b75437ae;08/09/2019;GB;fd399186fe38;08/09/2019;0,00;967761;6
7ad2b75437ae;08/09/2019;GB;8ce2ae8d61ac;09/09/2019;0,00;290235;0
7ad2b75437ae;08/09/2019;GB;38df92fb408a;09/09/2019;0,00;884927;2
7ad2b75437ae;08/09/2019;GB;34e16a9d6dfa;09/09/2019;0,00;718137;2
7ad2b75437ae;08/09/2019;GB;6fcdacd8fa00;09/09/2019;0,00;3355798;10
7ad2b75437ae;08/09/2019;GB;c7b31c67f40b;09/09/2019;0,00;538221;3
7ad2b75437ae;08/09/2019;GB;8b93447861be;09/09/2019;0,00;352283;1
7ad2b75437ae;08/09/2019;GB;694b106c7209;09/09/2019;0,00;286336;0
7ad2b75437ae;08/09/2019;GB;7440ba0d99d1;10/09/2019;0,00;525697;0
7ad2b75437ae;08/09/2019;GB;8e552a1714bf;10/09/2019;0,00;2025476;5
7ad2b75437ae;08/09/2019;GB;cb7e325126bc;10/09/2019;0,00;275953;0
7ad2b75437ae;08/09/2019;GB;37a957d78660;10/09/2019;0,00;558580;0
7ad2b75437ae;08/09/2019;GB;5978417c5087;10/09/2019;0,00;645298;0
7ad2b75437ae;08/09/2019;GB;f7cad5e71b3e;11/09/2019;0,00;419911;0
7ad2b75437ae;08/09/2019;GB;317b8d6ecbd3;11/09/2019;0,00;1407494;4
7ad2b75437ae;08/09/2019;GB;77a590c679e5;12/09/2019;0,00;308034;1
7ad2b75437ae;08/09/2019;GB;fa4015d11cbd;12/09/2019;0,00;141994;0
7ad2b75437ae;08/09/2019;GB;210caab7611e;12/09/2019;0,00;515727;0
7ad2b75437ae;08/09/2019;GB;f74cd0e36ff1;13/09/2019;0,00;670576;0
7ad2b75437ae;08/09/2019;GB;6d0f41cfe73b;13/09/2019;0,00;130218;0
7ad2b75437ae;08/09/2019;GB;f99bedbb1714;14/09/2019;0,00;630340;0
7ad2b75437ae;08/09/2019;GB;c3c8bae6722d;15/09/2019;0,00;461303;0
5f90f9c4a146;06/09/2019;GB;f761597c729d;06/09/2019;0,00;593533;6
33e0927208f3;08/09/2019;DE;acba102d9436;08/09/2019;0,00;747395;5
33e0927208f3;08/09/2019;DE;128dfd9009dc;08/09/2019;0,00;1339211;16
33e0927208f3;08/09/2019;DE;09d6cddf6739;08/09/2019;0,00;278195;3
33e0927208f3;08/09/2019;DE;bbb5e75469a5;08/09/2019;0,00;1860892;12
33e0927208f3;08/09/2019;DE;bded85e7596e;09/09/2019;0,00;233225;0
33e0927208f3;08/09/2019;DE;1748e501e461;09/09/2019;0,00;1085573;5
33e0927208f3;08/09/2019;DE;3b7fa796041b;10/09/2019;0,00;1052395;2
33e0927208f3;08/09/2019;DE;7ab8a4009db8;11/09/2019;0,00;560792;4
33e0927208f3;08/09/2019;DE;a0b9a015631e;14/09/2019;0,00;10647;0
6bf9dfd5d974;08/09/2019;GB;5ed101b1956b;08/09/2019;0,00;11140;0
6bf9dfd5d974;08/09/2019;GB;85a6bc616c5f;09/09/2019;0,00;2088012;4
6bf9dfd5d974;08/09/2019;GB;5b45ba2d8b6c;09/09/2019;0,00;634273;1
6bf9dfd5d974;08/09/2019;GB;02072187b955;09/09/2019;0,00;261204;0
6bf9dfd5d974;08/09/2019;GB;292f1dc308da;09/09/2019;0,00;697437;2
6bf9dfd5d974;08/09/2019;GB;47d941d3c6e1;09/09/2019;0,00;636071;1
6bf9dfd5d974;08/09/2019;GB;3617f1fef8a2;09/09/2019;0,00;657525;1
6bf9dfd5d974;08/09/2019;GB;daab86745e30;09/09/2019;0,00;257094;1
6bf9dfd5d974;08/09/2019;GB;73e796a71d1c;09/09/2019;0,00;535013;2
6bf9dfd5d974;08/09/2019;GB;bf3c11136a80;09/09/2019;0,00;228862;1
6bf9dfd5d974;08/09/2019;GB;a41f8005024b;10/09/2019;0,00;853040;3
6bf9dfd5d974;08/09/2019;GB;b50860173d9c;10/09/2019;0,00;226874;0
6bf9dfd5d974;08/09/2019;GB;c72f48891c91;10/09/2019;0,00;282295;0
6bf9dfd5d974;08/09/2019;GB;793522627fd7;10/09/2019;0,00;499281;0
6bf9dfd5d974;08/09/2019;GB;8f2455ab99b3;10/09/2019;0,00;217734;0
6bf9dfd5d974;08/09/2019;GB;4c1660abd0a1;10/09/2019;0,00;624906;2
6bf9dfd5d974;08/09/2019;GB;fd827304b838;11/09/2019;0,00;433011;0
6bf9dfd5d974;08/09/2019;GB;e41529eadbbe;11/09/2019;0,00;210233;0
6bf9dfd5d974;08/09/2019;GB;0968488876f4;11/09/2019;0,00;252345;0
6bf9dfd5d974;08/09/2019;GB;4591ef3a0ead;11/09/2019;0,00;235445;0
6bf9dfd5d974;08/09/2019;GB;3957aff85996;11/09/2019;0,00;278982;0
6bf9dfd5d974;08/09/2019;GB;76c68f0fc35f;11/09/2019;0,00;600012;0
6bf9dfd5d974;08/09/2019;GB;119ca43a926f;11/09/2019;0,00;661043;1
6bf9dfd5d974;08/09/2019;GB;98fefb306da8;11/09/2019;0,00;546379;0
6bf9dfd5d974;08/09/2019;GB;6336f2298720;11/09/2019;0,00;171594;0
6bf9dfd5d974;08/09/2019;GB;9d231607758b;11/09/2019;0,00;144984;0
6bf9dfd5d974;08/09/2019;GB;86557b3a1a0c;11/09/2019;0,00;133417;0
6bf9dfd5d974;08/09/2019;GB;aa0ffd67f51e;11/09/2019;0,00;390792;0
6bf9dfd5d974;08/09/2019;GB;546c2f832e70;11/09/2019;0,00;126032;0
6bf9dfd5d974;08/09/2019;GB;1262b8b7dfe2;12/09/2019;0,00;121466;0
6bf9dfd5d974;08/09/2019;GB;f7639aa15bec;12/09/2019;0,00;21812;0
6bf9dfd5d974;08/09/2019;GB;3b9e12b57e72;12/09/2019;0,00;554059;0
6bf9dfd5d974;08/09/2019;GB;8487fd20b70c;12/09/2019;0,00;587419;0
6bf9dfd5d974;08/09/2019;GB;105634f9b9d0;13/09/2019;0,00;120129;0
6bf9dfd5d974;08/09/2019;GB;70e8032337c4;13/09/2019;0,00;615269;0
6bf9dfd5d974;08/09/2019;GB;6c3218cab005;13/09/2019;0,00;532858;0
6bf9dfd5d974;08/09/2019;GB;b24347d0163f;13/09/2019;0,00;184760;0
6bf9dfd5d974;08/09/2019;GB;ebe67a0af8e2;13/09/2019;0,00;236393;0
6bf9dfd5d974;08/09/2019;GB;0ab5a29cbdff;13/09/2019;0,00;137900;0
6bf9dfd5d974;08/09/2019;GB;1b8905eca453;14/09/2019;0,00;589272;0
6bf9dfd5d974;08/09/2019;GB;8f34817afd9d;14/09/2019;0,00;169427;0
6bf9dfd5d974;08/09/2019;GB;858e296731da;14/09/2019;0,00;580371;0
6bf9dfd5d974;08/09/2019;GB;3129b702a668;14/09/2019;0,00;198236;0
6bf9dfd5d974;08/09/2019;GB;1ebf08485e93;14/09/2019;0,00;115751;0
6bf9dfd5d974;08/09/2019;GB;a5281b3884c4;14/09/2019;0,00;114860;0
6bf9dfd5d974;08/09/2019;GB;085842f070b7;15/09/2019;0,00;588698;1
6bf9dfd5d974;08/09/2019;GB;76d152fabc57;15/09/2019;0,00;109419;0
6bf9dfd5d974;08/09/2019;GB;e3a723e36718;15/09/2019;0,00;812829;1
6bf9dfd5d974;08/09/2019;GB;14053c9f50a6;15/09/2019;0,00;646198;0
6bf9dfd5d974;08/09/2019;GB;48a34d14c728;15/09/2019;0,00;122424;0
6bf9dfd5d974;08/09/2019;GB;19741f70fcac;15/09/2019;0,00;209111;0
6bf9dfd5d974;08/09/2019;GB;04f9538780fa;15/09/2019;0,00;284693;0
0fea387e14a0;08/09/2019;DE;2e6c0d411347;08/09/2019;0,00;411315;5
ba82219197a5;05/09/2019;GB;176e0914a2f3;05/09/2019;0,00;2977530;19
ba82219197a5;05/09/2019;GB;ece082452d2c;06/09/2019;0,00;139248;1
ba82219197a5;05/09/2019;GB;da266b6eb45e;06/09/2019;0,00;1566801;6
d719059bc6e5;07/09/2019;DE;081040fc9430;07/09/2019;0,00;786766;4
d719059bc6e5;07/09/2019;DE;d0f664105d22;08/09/2019;0,00;23879;0
2c353cf84c63;07/09/2019;DE;d3ccde497f25;07/09/2019;0,00;653348;5
2c353cf84c63;07/09/2019;DE;3dd091956620;08/09/2019;0,00;99659;1
54c95d75a33b;06/09/2019;DE;ab2fec78289f;06/09/2019;0,00;611660;1
54c95d75a33b;06/09/2019;DE;2b5231d26edb;06/09/2019;0,00;937736;1
54c95d75a33b;06/09/2019;DE;8476c74e498f;06/09/2019;0,00;938945;3
54c95d75a33b;06/09/2019;DE;90cbe89154db;06/09/2019;0,00;2362710;23
54c95d75a33b;06/09/2019;DE;2b1937d690c5;06/09/2019;0,00;2780848;14
54c95d75a33b;06/09/2019;DE;aa0adf4e6e0a;07/09/2019;0,00;29583;0
54c95d75a33b;06/09/2019;DE;8bbcc1caa8e6;07/09/2019;0,00;816002;1
98b0e7cbace3;05/09/2019;GB;94eb94e48738;05/09/2019;0,00;706030;3
98b0e7cbace3;05/09/2019;GB;ae06b45543d4;05/09/2019;0,00;903131;5
98b0e7cbace3;05/09/2019;GB;31b6a241fc4c;05/09/2019;0,00;1100142;5
98b0e7cbace3;05/09/2019;GB;ed942adee86b;05/09/2019;0,00;843457;3
98b0e7cbace3;05/09/2019;GB;d0d997e8703b;05/09/2019;0,00;1492931;13
98b0e7cbace3;05/09/2019;GB;4a42f67efe4a;06/09/2019;0,00;237490;1
98b0e7cbace3;05/09/2019;GB;0a6a10b69fa4;07/09/2019;0,00;457597;2
98b0e7cbace3;05/09/2019;GB;c16d2095cd4b;07/09/2019;0,00;972465;4
98b0e7cbace3;05/09/2019;GB;36f7a17b62f4;08/09/2019;0,00;222443;0
98b0e7cbace3;05/09/2019;GB;bdb60f9826df;08/09/2019;0,00;311298;0
98b0e7cbace3;05/09/2019;GB;90f5c5719aef;09/09/2019;0,00;673476;2
98b0e7cbace3;05/09/2019;GB;2379e7aa790c;09/09/2019;0,00;599425;1
98b0e7cbace3;05/09/2019;GB;307bf6ad1f4d;10/09/2019;0,00;336046;0
98b0e7cbace3;05/09/2019;GB;06495f308320;10/09/2019;0,00;1267445;4
98b0e7cbace3;05/09/2019;GB;92894d037482;10/09/2019;0,00;406575;0
98b0e7cbace3;05/09/2019;GB;8de5d91d67f7;10/09/2019;0,00;607038;1
98b0e7cbace3;05/09/2019;GB;bc43c1555601;11/09/2019;0,00;587651;0
98b0e7cbace3;05/09/2019;GB;09bd449adeb0;12/09/2019;0,00;400913;0
98b0e7cbace3;05/09/2019;GB;84949624ea44;12/09/2019;0,00;703640;1
98b0e7cbace3;05/09/2019;GB;949633a54e26;12/09/2019;0,00;488081;0
98b0e7cbace3;05/09/2019;GB;5a0128af6d50;12/09/2019;0,00;11608;0
98b0e7cbace3;05/09/2019;GB;2825ed3e66cf;13/09/2019;0,00;41174;0
98b0e7cbace3;05/09/2019;GB;0d9eec3ecc25;13/09/2019;0,00;536651;0
98b0e7cbace3;05/09/2019;GB;cf94468ff9f4;14/09/2019;0,00;268814;0
66fbde6962bc;08/09/2019;FR;cd3efeaa102d;08/09/2019;0,00;1932118;14
66fbde6962bc;08/09/2019;FR;2267c311a687;09/09/2019;0,00;1466738;5
66fbde6962bc;08/09/2019;FR;9958817ea350;09/09/2019;0,00;1207703;3
66fbde6962bc;08/09/2019;FR;d54468334cf0;10/09/2019;0,00;1103749;2
66fbde6962bc;08/09/2019;FR;68c101f8af26;10/09/2019;0,00;1770786;5
66fbde6962bc;08/09/2019;FR;44a0047e55ab;11/09/2019;0,00;1627480;3
66fbde6962bc;08/09/2019;FR;d95d9754c41b;11/09/2019;0,00;849666;2
66fbde6962bc;08/09/2019;FR;4bcba40dad4f;12/09/2019;0,00;2502555;4
66fbde6962bc;08/09/2019;FR;01c033769662;12/09/2019;0,00;417227;0
66fbde6962bc;08/09/2019;FR;4aef3e72f94d;12/09/2019;0,00;150887;1
66fbde6962bc;08/09/2019;FR;1eda4d25e8e6;13/09/2019;0,00;250482;0
49d4a6e4c060;08/09/2019;FR;dd48b14a6042;08/09/2019;0,00;1223432;10
91607b02c09a;05/09/2019;GB;1e22fbf32382;05/09/2019;0,00;259587;2
91607b02c09a;05/09/2019;GB;a956212a343b;05/09/2019;0,00;252451;2
9478b9bc1ec5;07/09/2019;FR;edff530d2111;07/09/2019;0,00;3314137;25
9478b9bc1ec5;07/09/2019;FR;0008a3a9f411;08/09/2019;0,00;156501;0
9478b9bc1ec5;07/09/2019;FR;dbf3ef896642;08/09/2019;0,00;305308;2
8c541c35abc9;07/09/2019;DE;baf2276b78fe;07/09/2019;0,00;502679;6
4e4f2850917a;07/09/2019;DE;f7bffa1d4451;07/09/2019;0,00;1381140;5
b3d440cae4e5;07/09/2019;FR;e9c809511c65;07/09/2019;0,00;788648;6
d1ffa8e8e9f1;08/09/2019;DE;555b70829762;08/09/2019;0,00;861513;8
d1ffa8e8e9f1;08/09/2019;DE;51c87e3d5038;09/09/2019;0,00;91393;1
d1ffa8e8e9f1;08/09/2019;DE;f5b2d7bfaddf;09/09/2019;0,00;265141;2
d1ffa8e8e9f1;08/09/2019;DE;22f3d1bde3d9;10/09/2019;0,00;928293;5
4486f90a6ec7;07/09/2019;DE;0260fba5fa49;07/09/2019;0,00;573409;6
ee8453bea46d;07/09/2019;GB;7fee166a06b8;07/09/2019;0,00;1716154;17
ee8453bea46d;07/09/2019;GB;3d53a5b53af2;08/09/2019;0,00;749532;3
ee8453bea46d;07/09/2019;GB;fd8e49b359aa;10/09/2019;0,00;406829;1
ee8453bea46d;07/09/2019;GB;d331ab11ff95;11/09/2019;0,00;483164;2
ee8453bea46d;07/09/2019;GB;bd83ba239da5;12/09/2019;0,00;566454;1
ee8453bea46d;07/09/2019;GB;0c3398184981;14/09/2019;0,00;119851;0
564e0cf41ee9;07/09/2019;FR;f68dde10e399;07/09/2019;0,00;1451183;10
20a24d5a47cc;07/09/2019;FR;1129ef4cac53;07/09/2019;0,00;2419782;14
20a24d5a47cc;07/09/2019;FR;52b30f75a9ed;07/09/2019;0,00;3052508;25
20a24d5a47cc;07/09/2019;FR;fc3ad4afd785;08/09/2019;0,00;1808174;5
20a24d5a47cc;07/09/2019;FR;51955879c64c;08/09/2019;0,00;1123599;1
6efbce2609b1;07/09/2019;DE;ff1226ecc611;07/09/2019;0,00;677298;2
6efbce2609b1;07/09/2019;DE;fd4ad93c45aa;07/09/2019;0,00;1884541;15
6efbce2609b1;07/09/2019;DE;cde39c1cbfce;08/09/2019;0,00;496004;1
6efbce2609b1;07/09/2019;DE;444009f276a1;10/09/2019;0,00;459911;2
6efbce2609b1;07/09/2019;DE;20147aee70db;11/09/2019;0,00;571421;2
6efbce2609b1;07/09/2019;DE;ef77e285910d;15/09/2019;0,00;472198;1
6efbce2609b1;07/09/2019;DE;1bfd2e46f15c;15/09/2019;0,00;391414;0
0c43083b0add;07/09/2019;FR;3308d84f059d;07/09/2019;0,00;2003673;21
b8dd229bb40a;08/09/2019;DE;087c1d622cb0;08/09/2019;0,00;84785;1
5796e340221d;05/09/2019;DE;87da55cb02b8;05/09/2019;0,00;2568183;18
5796e340221d;05/09/2019;DE;ec19b9e7a80a;07/09/2019;0,00;288206;1
5796e340221d;05/09/2019;DE;4723d4d770dd;07/09/2019;0,00;958883;3
5796e340221d;05/09/2019;DE;ecee326af111;07/09/2019;0,00;335879;1
181e61030700;07/09/2019;GB;48787e0aa6ea;07/09/2019;0,00;479447;2
181e61030700;07/09/2019;GB;c04cdb469fae;08/09/2019;0,00;419926;2
181e61030700;07/09/2019;GB;f9fdc47cde29;09/09/2019;0,00;354388;2
181e61030700;07/09/2019;GB;ac0e970022e7;10/09/2019;0,00;114297;0
181e61030700;07/09/2019;GB;d046b93e5f51;10/09/2019;0,00;95681;0
181e61030700;07/09/2019;GB;2853d8dd920c;11/09/2019;0,00;30828;0
181e61030700;07/09/2019;GB;d3aa83ebec3a;11/09/2019;0,00;141083;0
181e61030700;07/09/2019;GB;b2dd91ad6b24;12/09/2019;0,00;131601;0
013b0c8e2329;05/09/2019;GB;b4930781143a;05/09/2019;0,00;668672;5
013b0c8e2329;05/09/2019;GB;850cb881314b;09/09/2019;0,00;1086173;5
013b0c8e2329;05/09/2019;GB;59f2d082a00a;09/09/2019;0,00;1005847;5
013b0c8e2329;05/09/2019;GB;1965235bac9a;10/09/2019;0,00;303734;0
013b0c8e2329;05/09/2019;GB;885eb703c00c;10/09/2019;0,00;587457;1
013b0c8e2329;05/09/2019;GB;279259bf71bb;10/09/2019;0,00;197979;1
013b0c8e2329;05/09/2019;GB;16689ae45000;12/09/2019;0,00;402869;1
013b0c8e2329;05/09/2019;GB;71bf067cdffb;12/09/2019;0,00;272559;1
013b0c8e2329;05/09/2019;GB;8d502ed9a874;14/09/2019;0,00;446325;1
013b0c8e2329;05/09/2019;GB;c9e0ec09ecee;14/09/2019;0,00;537632;1
013b0c8e2329;05/09/2019;GB;e7971afe91f7;15/09/2019;0,00;327167;0
f3f79e7792d7;05/09/2019;GB;87eb1e2bf699;05/09/2019;0,00;1763931;14
f3f79e7792d7;05/09/2019;GB;16a32e23f9b9;05/09/2019;0,00;1057619;4
f3f79e7792d7;05/09/2019;GB;cd8809f06531;06/09/2019;0,00;31976;0
f3f79e7792d7;05/09/2019;GB;ed9bf89ce787;11/09/2019;0,00;262061;1
f3f79e7792d7;05/09/2019;GB;2e31eb7b7683;13/09/2019;0,00;101556;0
f3f79e7792d7;05/09/2019;GB;ef97f1262ae0;14/09/2019;0,00;636229;3
f3f79e7792d7;05/09/2019;GB;ac443a509507;15/09/2019;0,00;213964;1
f3f79e7792d7;05/09/2019;GB;92a380b11d93;15/09/2019;0,00;96169;0
1632907b4ce0;08/09/2019;DE;77beac0b8456;08/09/2019;0,00;3449055;23
1632907b4ce0;08/09/2019;DE;1ac7f3a6503c;08/09/2019;0,00;124261;0
1632907b4ce0;08/09/2019;DE;2d87b266cee4;08/09/2019;0,00;381641;0
1632907b4ce0;08/09/2019;DE;c60ddad0ef2e;08/09/2019;0,00;1058423;1
1632907b4ce0;08/09/2019;DE;86d270f3761c;08/09/2019;0,00;1248820;5
1632907b4ce0;08/09/2019;DE;366e5dddd386;09/09/2019;0,00;353674;1
1632907b4ce0;08/09/2019;DE;4bd60a80b8d6;10/09/2019;0,00;485016;1
1632907b4ce0;08/09/2019;DE;39858ab6b37d;10/09/2019;0,00;369218;1
1632907b4ce0;08/09/2019;DE;63280a4a7fb6;10/09/2019;0,00;852435;4
1632907b4ce0;08/09/2019;DE;f0101f27773b;11/09/2019;0,00;154211;0
1632907b4ce0;08/09/2019;DE;42be33245ee8;11/09/2019;0,00;126858;0
1632907b4ce0;08/09/2019;DE;18b4cd162689;13/09/2019;0,00;386217;1
1632907b4ce0;08/09/2019;DE;1de8632b1ddb;13/09/2019;0,00;15539;0
1632907b4ce0;08/09/2019;DE;ca808ab5e624;14/09/2019;0,00;125250;0
1632907b4ce0;08/09/2019;DE;b296ab33dc67;14/09/2019;0,00;132101;0
1632907b4ce0;08/09/2019;DE;e11c113f2cf5;14/09/2019;0,00;402630;2
1632907b4ce0;08/09/2019;DE;a598c69cf6e9;15/09/2019;0,00;18533;0
64219d269079;08/09/2019;FR;24f4775000bd;08/09/2019;0,00;477877;5
933a7fc4a0af;05/09/2019;FR;1f3fab9c6472;05/09/2019;0,00;429156;4
933a7fc4a0af;05/09/2019;FR;92985c2c3a34;06/09/2019;0,00;245783;3
933a7fc4a0af;05/09/2019;FR;3944b990d3a6;08/09/2019;0,00;1193263;5
933a7fc4a0af;05/09/2019;FR;5b473020e691;09/09/2019;0,00;335277;2
933a7fc4a0af;05/09/2019;FR;10ac03fe1c88;09/09/2019;0,00;1610005;7
933a7fc4a0af;05/09/2019;FR;c406610e50b5;10/09/2019;0,00;177552;0
933a7fc4a0af;05/09/2019;FR;940064b403e0;10/09/2019;0,00;85374;0
933a7fc4a0af;05/09/2019;FR;f3df7892ebe4;10/09/2019;0,00;349779;2
933a7fc4a0af;05/09/2019;FR;22aeaec42451;10/09/2019;0,00;277205;2
933a7fc4a0af;05/09/2019;FR;9cdb4793fd3a;10/09/2019;0,00;1041529;3
933a7fc4a0af;05/09/2019;FR;27aa2c46363a;10/09/2019;0,00;327752;2
933a7fc4a0af;05/09/2019;FR;6456b234cca5;10/09/2019;0,00;1052882;4
933a7fc4a0af;05/09/2019;FR;d442b471150d;11/09/2019;0,00;665581;2
933a7fc4a0af;05/09/2019;FR;f58208008d5a;11/09/2019;0,00;31976;0
933a7fc4a0af;05/09/2019;FR;b6cd15c546bf;11/09/2019;0,00;132692;0
933a7fc4a0af;05/09/2019;FR;dae69842fe38;11/09/2019;0,00;203749;0
933a7fc4a0af;05/09/2019;FR;66b3486b1a84;11/09/2019;0,00;194439;1
933a7fc4a0af;05/09/2019;FR;20c59aabab60;11/09/2019;0,00;321929;1
933a7fc4a0af;05/09/2019;FR;6f09c320325a;12/09/2019;0,00;640589;1
933a7fc4a0af;05/09/2019;FR;78324ed7d542;12/09/2019;0,00;556275;0
933a7fc4a0af;05/09/2019;FR;fadf1510c7da;13/09/2019;0,00;661028;0
933a7fc4a0af;05/09/2019;FR;50cfbeab7706;13/09/2019;0,00;507309;0
933a7fc4a0af;05/09/2019;FR;7fb8df410d0a;13/09/2019;0,00;861759;1
933a7fc4a0af;05/09/2019;FR;37f4e69e8a56;13/09/2019;0,00;941504;4
933a7fc4a0af;05/09/2019;FR;21e3168ffa46;13/09/2019;0,00;486179;0
933a7fc4a0af;05/09/2019;FR;68a98a4cbc23;14/09/2019;0,00;404889;0
933a7fc4a0af;05/09/2019;FR;d2562278a855;14/09/2019;0,00;617813;2
933a7fc4a0af;05/09/2019;FR;6615e29dabef;14/09/2019;0,00;395436;0
933a7fc4a0af;05/09/2019;FR;82d92c5d20df;14/09/2019;0,00;230145;1
933a7fc4a0af;05/09/2019;FR;06a62fe0b208;14/09/2019;0,00;1343072;3
933a7fc4a0af;05/09/2019;FR;d57ef1bb31c5;14/09/2019;0,00;444629;1
1083f002ee01;08/09/2019;FR;f3bcdd58be2a;08/09/2019;0,00;2831856;23
20079b590090;08/09/2019;DE;5c97dcb9bdf4;08/09/2019;0,00;87835;1
20079b590090;08/09/2019;DE;57e90f420650;09/09/2019;0,00;628393;7
20079b590090;08/09/2019;DE;c2e1555e93ca;09/09/2019;0,00;296685;1
20079b590090;08/09/2019;DE;7a681453bf15;09/09/2019;0,00;296298;3
20079b590090;08/09/2019;DE;c088ffdbb2e4;10/09/2019;0,00;1572250;10
20079b590090;08/09/2019;DE;ceedb529dc2a;15/09/2019;0,00;930112;4
20079b590090;08/09/2019;DE;229d78de73be;15/09/2019;0,00;2406185;8
3b759c79d6f2;07/09/2019;DE;649347c563a9;07/09/2019;0,00;295105;3
3b759c79d6f2;07/09/2019;DE;37479ee92d14;08/09/2019;0,00;398457;4
71537f96b5c3;08/09/2019;FR;0811363e2758;08/09/2019;0,00;868548;9
71537f96b5c3;08/09/2019;FR;de0abba3f49a;08/09/2019;0,00;782556;7
4d87b3f82a48;05/09/2019;GB;d5addbf90db0;05/09/2019;0,00;487046;3
5fe5d62e5e7d;06/09/2019;FR;336057741f84;06/09/2019;0,00;2069177;17
5fe5d62e5e7d;06/09/2019;FR;a1f45ca11374;06/09/2019;0,00;1498419;7
5fe5d62e5e7d;06/09/2019;FR;6feb342e0ab8;08/09/2019;0,00;2852242;12
5fe5d62e5e7d;06/09/2019;FR;e0c3fe567d5f;10/09/2019;0,00;280044;0
5fe5d62e5e7d;06/09/2019;FR;b33e20d645ab;11/09/2019;0,00;174953;0
5fe5d62e5e7d;06/09/2019;FR;9d09a326bbbd;11/09/2019;0,00;100435;0
5fe5d62e5e7d;06/09/2019;FR;9ac6ab7f3c9b;12/09/2019;0,00;379203;0
29e3b739088d;06/09/2019;DE;2851d30a2029;06/09/2019;0,00;111920;1
a3d47ad87ea9;08/09/2019;DE;4dc1578be054;08/09/2019;0,00;1069661;5
a3d47ad87ea9;08/09/2019;DE;32ccc525344c;08/09/2019;0,00;746486;2
a3d47ad87ea9;08/09/2019;DE;387ec20c14bd;08/09/2019;0,00;1152271;9
a3d47ad87ea9;08/09/2019;DE;c9b5657a67ba;08/09/2019;0,00;1603277;9
a3d47ad87ea9;08/09/2019;DE;9995d69335c8;09/09/2019;0,00;530995;2
a3d47ad87ea9;08/09/2019;DE;fced801cdafc;09/09/2019;0,00;325384;2
a8a4ea6c09e9;06/09/2019;DE;01d0411cf60b;06/09/2019;0,00;991597;7
